metricsType,progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
metricsType=map,100.0,1710855665647,attempt_1710848715047_0053_m_000007_0,SUCCEEDED,worker2:8042,,container_1710848715047_0053_01_000009,47.705,47.705,1710855713352,hdfs://master:9000/pagerank7516192768,application_1710848715047_0053,1710855715.9237807
metricsType=map,100.0,1710855665655,attempt_1710848715047_0053_m_000008_0,SUCCEEDED,worker5:8042,,container_1710848715047_0053_01_000011,47.341,47.341,1710855712996,hdfs://master:9000/pagerank8589934592,application_1710848715047_0053,1710855715.9327624
metricsType=map,100.0,1710855665637,attempt_1710848715047_0053_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0053_01_000007,31.408,31.408,1710855697045,hdfs://master:9000/pagerank9663676416,application_1710848715047_0053,1710855715.942206
metricsType=map,14.897719,1710855761050,attempt_1710848715047_0054_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000003,15.117,15.117,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0054,1710855773.7071443
metricsType=map,16.225035,1710855761037,attempt_1710848715047_0054_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000004,15.144,15.144,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0054,1710855773.721532
metricsType=map,17.604914,1710855761042,attempt_1710848715047_0054_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0054_01_000006,15.155,15.155,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0054,1710855773.7363331
metricsType=map,14.273082,1710855761053,attempt_1710848715047_0054_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000002,15.163,15.163,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0054,1710855773.755331
metricsType=map,18.939236,1710855761042,attempt_1710848715047_0054_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0054_01_000007,15.187,15.187,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0054,1710855773.7689729
metricsType=map,21.178864,1710855761042,attempt_1710848715047_0054_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000005,15.218,15.218,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0054,1710855773.8002453
metricsType=map,14.897719,1710855761050,attempt_1710848715047_0054_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000003,18.28,18.28,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0054,1710855776.8695831
metricsType=map,16.225035,1710855761037,attempt_1710848715047_0054_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000004,18.307,18.307,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0054,1710855776.8845947
metricsType=map,17.604914,1710855761042,attempt_1710848715047_0054_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0054_01_000006,18.315,18.315,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0054,1710855776.89756
metricsType=map,15.873073,1710855761958,attempt_1710848715047_0054_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000010,17.413,17.413,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0054,1710855776.9109452
metricsType=map,14.273082,1710855761053,attempt_1710848715047_0054_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000002,18.33,18.33,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0054,1710855776.923065
metricsType=map,18.939236,1710855761042,attempt_1710848715047_0054_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0054_01_000007,18.353,18.353,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0054,1710855776.9352758
metricsType=map,14.915295,1710855761941,attempt_1710848715047_0054_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000008,17.467,17.467,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0054,1710855776.9476066
metricsType=map,15.459222,1710855761958,attempt_1710848715047_0054_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000009,17.462,17.462,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0054,1710855776.9598665
metricsType=map,15.149207,1710855761977,attempt_1710848715047_0054_m_000008_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000011,17.455,17.455,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0054,1710855776.972405
metricsType=map,21.178864,1710855761042,attempt_1710848715047_0054_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000005,18.403,18.403,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0054,1710855776.9844198
metricsType=map,23.796423,1710855761050,attempt_1710848715047_0054_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000003,21.458,21.458,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0054,1710855780.0478213
metricsType=map,25.418121,1710855761037,attempt_1710848715047_0054_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000004,21.484,21.484,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0054,1710855780.062066
metricsType=map,26.740868,1710855761042,attempt_1710848715047_0054_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0054_01_000006,21.493,21.493,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0054,1710855780.0742674
metricsType=map,24.363935,1710855761958,attempt_1710848715047_0054_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000010,20.588,20.588,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0054,1710855780.0861259
metricsType=map,22.876778,1710855761053,attempt_1710848715047_0054_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000002,21.505,21.505,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0054,1710855780.0980902
metricsType=map,29.11154,1710855761042,attempt_1710848715047_0054_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0054_01_000007,21.529,21.529,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0054,1710855780.1108305
metricsType=map,22.815496,1710855761941,attempt_1710848715047_0054_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000008,20.642,20.642,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0054,1710855780.1230848
metricsType=map,15.459222,1710855761958,attempt_1710848715047_0054_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000009,20.638,20.638,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0054,1710855780.1359444
metricsType=map,23.148779,1710855761977,attempt_1710848715047_0054_m_000008_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000011,20.633,20.633,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0054,1710855780.1494398
metricsType=map,34.008987,1710855761042,attempt_1710848715047_0054_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000005,21.58,21.58,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0054,1710855780.1616042
metricsType=map,23.796423,1710855761050,attempt_1710848715047_0054_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000003,24.629,24.629,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0054,1710855783.2182772
metricsType=map,25.418121,1710855761037,attempt_1710848715047_0054_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000004,24.655,24.655,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0054,1710855783.2315464
metricsType=map,26.740868,1710855761042,attempt_1710848715047_0054_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0054_01_000006,24.663,24.663,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0054,1710855783.2443178
metricsType=map,24.363935,1710855761958,attempt_1710848715047_0054_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000010,23.759,23.759,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0054,1710855783.2570717
metricsType=map,22.876778,1710855761053,attempt_1710848715047_0054_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000002,24.678,24.678,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0054,1710855783.272713
metricsType=map,29.11154,1710855761042,attempt_1710848715047_0054_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0054_01_000007,24.704,24.704,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0054,1710855783.285463
metricsType=map,22.815496,1710855761941,attempt_1710848715047_0054_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000008,23.817,23.817,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0054,1710855783.297892
metricsType=map,23.702251,1710855761958,attempt_1710848715047_0054_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000009,23.817,23.817,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0054,1710855783.3154962
metricsType=map,23.148779,1710855761977,attempt_1710848715047_0054_m_000008_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000011,23.811,23.811,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0054,1710855783.3284256
metricsType=map,34.008987,1710855761042,attempt_1710848715047_0054_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000005,24.759,24.759,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0054,1710855783.3408947
metricsType=map,32.63029,1710855761050,attempt_1710848715047_0054_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000003,27.811,27.811,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0054,1710855786.4004557
metricsType=map,35.039867,1710855761037,attempt_1710848715047_0054_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000004,27.837,27.837,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0054,1710855786.4137928
metricsType=map,36.037025,1710855761042,attempt_1710848715047_0054_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0054_01_000006,27.844,27.844,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0054,1710855786.4260862
metricsType=map,32.886295,1710855761958,attempt_1710848715047_0054_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000010,26.941,26.941,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0054,1710855786.4430513
metricsType=map,30.88301,1710855761053,attempt_1710848715047_0054_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000002,27.863,27.863,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0054,1710855786.455848
metricsType=map,39.176395,1710855761042,attempt_1710848715047_0054_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0054_01_000007,27.887,27.887,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0054,1710855786.4681523
metricsType=map,30.80446,1710855761941,attempt_1710848715047_0054_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000008,27.002,27.002,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0054,1710855786.482517
metricsType=map,32.130295,1710855761958,attempt_1710848715047_0054_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000009,26.997,26.997,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0054,1710855786.4953487
metricsType=map,31.180096,1710855761977,attempt_1710848715047_0054_m_000008_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000011,26.991,26.991,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0054,1710855786.5090237
metricsType=map,46.919228,1710855761042,attempt_1710848715047_0054_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000005,27.94,27.94,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0054,1710855786.5216582
metricsType=map,32.63029,1710855761050,attempt_1710848715047_0054_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000003,30.979,30.979,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0054,1710855789.5681922
metricsType=map,35.039867,1710855761037,attempt_1710848715047_0054_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000004,31.006,31.006,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0054,1710855789.5824986
metricsType=map,36.037025,1710855761042,attempt_1710848715047_0054_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0054_01_000006,31.014,31.014,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0054,1710855789.596644
metricsType=map,32.886295,1710855761958,attempt_1710848715047_0054_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000010,30.111,30.111,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0054,1710855789.608576
metricsType=map,30.88301,1710855761053,attempt_1710848715047_0054_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000002,31.029,31.029,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0054,1710855789.6234896
metricsType=map,39.176395,1710855761042,attempt_1710848715047_0054_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0054_01_000007,31.055,31.055,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0054,1710855789.6369429
metricsType=map,30.80446,1710855761941,attempt_1710848715047_0054_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000008,30.169,30.169,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0054,1710855789.6501904
metricsType=map,32.130295,1710855761958,attempt_1710848715047_0054_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000009,30.165,30.165,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0054,1710855789.6624234
metricsType=map,31.180096,1710855761977,attempt_1710848715047_0054_m_000008_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000011,30.158,30.158,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0054,1710855789.6749144
metricsType=map,46.919228,1710855761042,attempt_1710848715047_0054_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0054_01_000005,31.105,31.105,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0054,1710855789.6869264
metricsType=map,41.80963,1710855761050,attempt_1710848715047_0054_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0054_01_000003,34.148,34.148,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0054,1710855792.737698
metricsType=map,44.16638,1710855761037,attempt_1710848715047_0054_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000004,34.176,34.176,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0054,1710855792.7523525
metricsType=map,45.344116,1710855761042,attempt_1710848715047_0054_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0054_01_000006,34.183,34.183,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0054,1710855792.767055
metricsType=map,42.23846,1710855761958,attempt_1710848715047_0054_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0054_01_000010,33.282,33.282,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0054,1710855792.7797143
metricsType=map,38.27545,1710855761053,attempt_1710848715047_0054_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0054_01_000002,34.201,34.201,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0054,1710855792.7943892
metricsType=map,49.344273,1710855761042,attempt_1710848715047_0054_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0054_01_000007,34.225,34.225,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0054,1710855792.80702
